listing_id,m_revenue,status_amenities,score_amenities,score_star_rating,score_guest_favorite,score_review_count,score_listing_title,score_listing_description,score_review_summary,score_image_score,property_manager_count,property_manager_cat,lat,lng,bedrooms,l_revenue,user_listings,features_to_review,listing_age,extracted_review_count
854242278917596119,4851.4,SUCCESS,A,A,A,A,B,B,A+,B,1,Individual,38.0268053,-78.5141037,2,8154,FALSE,[],525,107
42380090,4851.4,SUCCESS,A,A,B,A,B,B,A,B,8,Small,38.0159,-78.50589,2,3996,FALSE,[],1629,47
707293427719572717,4851.4,SUCCESS,A,A,A,A,C,B,A,B,2,Small,38.01282,-78.50986,2,13191,FALSE,['score_listing_title'],666,14
689298324126544219,4851.4,SUCCESS,C,C,B,C,B,B,A,B,1,Individual,38.01898,-78.51108,2,9600,FALSE,"['score_amenities', 'score_star_rating', 'score_review_count']",734,2
7033381,4851.4,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.00221,-78.54508,2,4375,FALSE,[],1629,257
4961336,4851.4,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.02719,-78.51695,2,8600,FALSE,[],1629,64
50213958,4851.4,SUCCESS,A,A,B,A,B,B,A,B,1,Individual,38.01942,-78.5122,2,12537,FALSE,[],1096,77
1039099189736920390,4851.4,SUCCESS,C,A,B,C,B,B,D,B,1,Individual,38.0008344,-78.5148138,2,0,FALSE,"['score_amenities', 'score_review_count', 'score_review_summary']",277,1
25909277,4851.4,SUCCESS,A,A,B,A,B,B,A,B,1,Individual,38.02112,-78.51214,2,8325,FALSE,[],1629,187
974794130202491589,4851.4,SUCCESS,A,A,B,C,B,B,A,B,104,Large,38.02547900137007,-78.51852218,2,5060,FALSE,['score_review_count'],367,2
8059831,4851.4,SUCCESS,A,A,A,A,B,B,A,B,2,Small,37.97764,-78.56257,2,0,FALSE,[],1629,203
45382992,4851.4,SUCCESS,A,A,B,A,B,B,A,B,3,Small,38.01539,-78.51095,2,25218,FALSE,[],1420,22
12017233,4851.4,SUCCESS,A,A,B,A,B,B,A,B,94,Large,38.06274,-78.56518,2,12499,FALSE,[],1629,12
759283630027202339,4851.4,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.9575,-78.54845,2,13281,FALSE,[],652,43
49774522,4851.4,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.04416,-78.51865,2,13475,FALSE,[],1213,135
24748029,4851.4,SUCCESS,A,A,B,A,B,B,A,B,6,Small,38.03893,-78.51388,2,10262,FALSE,[],1629,76
17252574,16597,SUCCESS,A,A,B,A,B,B,A+,A,2,Small,38.10394,-78.49657,5,82500,FALSE,[],1301,13
48096352,16597,SUCCESS,A,A,A,A,B,B,A,B,29,Moderate,38.03412,-78.47142,5,38443,FALSE,[],1300,131
31286598,16597,SUCCESS,A,A,B,A,B,B,A,B,2,Small,38.02878,-78.47018,5,0,FALSE,[],1628,20
18041128,16597,SUCCESS,A,A,B,A,B,B,B,B,1,Individual,38.02432,-78.46119,5,1199,FALSE,[],1628,53
17385872,16597,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.05249,-78.46408,5,5248,FALSE,[],1628,122
47123684,16597,SUCCESS,A,A,A,A,B,B,A,B,4,Small,38.04077,-78.47154,5,25175,FALSE,[],1300,73
722022779743655554,16597,SUCCESS,A,A,A,A,B,B,A,B,4,Small,38.03725,-78.46454,5,37685,FALSE,[],661,12
553559268479850123,16597,SUCCESS,A,A,A,A,B,B,A,B,2,Small,38.03804,-78.46011,5,19231,FALSE,[],911,118
51469389,16597,SUCCESS,A,A,A,A,B,B,A,B,2,Small,38.03998,-78.46189,5,31100,FALSE,[],1119,138
52207845,6909.7,SUCCESS,A,A,A,A,B,B,A,B,2,Small,37.88641,-78.57409,2,7356,FALSE,[],1088,44
1190104883672125758,6909.7,SUCCESS,C,A,B,B,B,B,A,C,3,Small,37.88420905625159,-78.60849873,2,175,FALSE,"['score_amenities', 'score_image_score']",39,0
852831662413775097,6999.7,SUCCESS,A,None,B,C,B,B,A,B,4,Small,38.02634,-78.51966,3,0,FALSE,['score_review_count'],525,1
797264168259246375,6999.7,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.02841,-78.51286,3,11935,FALSE,[],557,40
44891042,6999.7,SUCCESS,A,A,B,A,B,B,A,B,1,Individual,38.02784,-78.51963,3,31461,FALSE,[],1420,18
46522622,5148.4,SUCCESS,A,A,A,A,B,B,A,B,13,Moderate,38.03874,-78.49181,2,4903,FALSE,[],1300,103
51937784,5148.4,SUCCESS,A,A,B,A,B,B,A,B,1,Individual,38.04153,-78.49323,2,12450,FALSE,[],1102,33
39372115,5148.4,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.03654,-78.49281,2,900,FALSE,[],1300,43
781114197388471090,5148.4,SUCCESS,A,A,A,A,B,B,B,B,8,Small,38.0401522,-78.4893288,2,7717,FALSE,[],627,41
1080399213654977519,5148.4,SUCCESS,A,A,B,C,B,B,A,B,104,Large,38.03886024260952,-78.49999791,2,4826,FALSE,['score_review_count'],213,1
886375615757544618,5148.4,SUCCESS,A,None,B,C,B,B,A,C,1,Individual,38.04121,-78.49808,2,15750,FALSE,"['score_review_count', 'score_image_score']",349,1
51826264,5148.4,SUCCESS,A,A,A,A,B,B,A,B,2,Small,38.044621,-78.484131,2,11907,FALSE,[],1087,73
1003718,5148.4,SUCCESS,A,A,A,A,D,B,A,B,8,Small,38.04098,-78.48827,2,6195,FALSE,['score_listing_title'],1628,310
1186869,5148.4,SUCCESS,A,A,A,A,B,B,B,B,1,Individual,38.03997,-78.49211,2,7712,FALSE,[],1628,458
31408404,4999.7,SUCCESS,A,B,B,A,D,B,C,B,2,Small,38.02995,-78.49153,2,2750,FALSE,"['score_listing_title', 'score_review_summary']",1628,18
6391242,4999.7,SUCCESS,A,A,B,A,C,B,A,B,1,Individual,38.02753,-78.50178,2,0,FALSE,['score_listing_title'],1628,85
22481054,4999.7,SUCCESS,A,None,B,C,B,B,C,C,2,Small,38.02947,-78.49147,2,1892,FALSE,"['score_review_count', 'score_review_summary', 'score_image_score']",1213,1
21539146,4999.7,SUCCESS,A,A,B,A,C,B,A,C,4,Small,38.02462,-78.50118,2,1980,FALSE,"['score_listing_title', 'score_image_score']",1629,28
53881958,4999.7,SUCCESS,A,D,B,C,B,B,C,B,56,Large,38.03029,-78.49248,2,0,FALSE,"['score_star_rating', 'score_review_count', 'score_review_summary']",978,3
774005,4999.7,SUCCESS,A,A,A,A,B,B,A,B,3,Small,38.02823,-78.49224,2,29973,FALSE,[],1628,280
37861155,4999.7,SUCCESS,A,A,B,A,B,B,A,B,4,Small,38.02535,-78.5052,2,0,FALSE,[],1629,26
54131672,4999.7,SUCCESS,A,A,B,A,B,B,A,B,4,Small,38.036053,-78.500175,2,1216,FALSE,[],965,50
47520874,4999.7,SUCCESS,A,A,A,A,B,B,A,B,18,Moderate,38.02882,-78.50126,2,13542,FALSE,[],966,228
44097309,4999.7,SUCCESS,A,A,B,C,B,B,A,B,29,Moderate,38.03179,-78.49531,2,8064,FALSE,['score_review_count'],1511,6
51366881,10673,SUCCESS,A,A,A,A,B,B,A,B,2,Small,37.86778,-78.86829,5,21301,FALSE,[],664,89
598010835490925988,10673,SUCCESS,A,A,B,A,D,B,A,B,3,Small,37.90437,-78.86101,5,36194,FALSE,['score_listing_title'],878,42
53474151,10673,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.91985,-78.87093,5,7156,FALSE,[],977,53
50526570,10673,SUCCESS,A,A,A,A,B,B,A,B,8,Small,37.92455,-78.87197,5,29185,FALSE,[],1072,65
730446284642649821,5404.7,SUCCESS,C,A,B,A,B,B,A,B,8,Small,37.94857,-78.8371,3,4473,FALSE,['score_amenities'],663,47
8219045,5404.7,SUCCESS,A,A,B,A,D,B,A,B,2,Small,37.95247,-78.83438,3,9513,FALSE,['score_listing_title'],947,101
33656247,5404.7,SUCCESS,A,A,A,A,B,B,A,B,3,Small,37.95488,-78.85267,3,20560,FALSE,[],1628,113
49176907,3840.5,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.84829,-78.79916,2,7046,FALSE,[],1243,78
1108824463420089043,3840.5,SUCCESS,A,A,A,A,B,A,A,B,2,Small,37.80455363657182,-78.86338607,2,5604,FALSE,[],175,11
996346291820537061,3840.5,SUCCESS,A,A,B,C,B,B,C,B,104,Large,37.84603,-78.81931,2,512,FALSE,"['score_review_count', 'score_review_summary']",299,1
1138663771309820872,3840.5,SUCCESS,C,A,B,B,B,B,A,B,1,Individual,37.860461679227946,-78.83480186,2,0,FALSE,['score_amenities'],78,1
864511783673810241,3840.5,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.83447541215524,-78.78183869,2,14025,FALSE,[],381,15
1128550901045718893,3840.5,SUCCESS,C,A,A,B,B,B,A,B,5,Small,37.83578831785484,-78.79354043,2,0,FALSE,['score_amenities'],142,6
23466970,3840.5,SUCCESS,A,A,A,A,B,B,A,B,3,Small,37.8671,-78.79076,2,11677,FALSE,[],1628,134
957183483380127607,3840.5,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,37.80883189505329,-78.78204247,2,4928,FALSE,[],381,13
600698069755886443,3840.5,SUCCESS,A,A,A,A,B,A,A,B,1,Individual,37.8348,-78.87369,2,7104,FALSE,[],879,143
996346369953594945,3840.5,SUCCESS,A,A,B,A,B,B,A,B,104,Large,37.84676691571331,-78.82083031,2,2802,FALSE,[],299,10
563901738867163497,5129.9,SUCCESS,A,A,A,A,C,B,A,B,7,Small,38.027862548828125,-78.47153473,2,8902,FALSE,['score_listing_title'],910,173
954218870224259730,5129.9,SUCCESS,A,A,A,C,B,B,A,B,55,Large,38.02925859,-78.47801591,2,2065,TRUE,['score_review_count'],300,3
602648354514431016,5129.9,SUCCESS,A,A,A,C,B,B,A,B,29,Moderate,38.03181,-78.47295,2,990,FALSE,['score_review_count'],878,6
1068103441938282447,5129.9,SUCCESS,A,A,B,A,B,B,A,C,1,Individual,38.02874894072318,-78.47245242,2,1200,FALSE,['score_image_score'],218,11
24451050,5129.9,SUCCESS,A,A,A,A,B,B,A,B,2,Small,38.02751,-78.47468,2,9383,FALSE,[],1628,257
45178693,5129.9,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.02694,-78.47468,2,6542,FALSE,[],1299,185
29049195,5210.5,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.09267547851937,-78.38121334,2,7845,FALSE,[],1628,602
742777832343675733,5210.5,SUCCESS,A,A,A,A,B,B,A,B,3,Small,38.09233,-78.40441,2,16600,FALSE,[],663,55
986931367948543608,5210.5,SUCCESS,A,None,B,C,C,B,A,B,1,Individual,38.07464051314338,-78.2930311,2,15370,FALSE,"['score_review_count', 'score_listing_title']",346,2
39857301,5210.5,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.07013,-78.41704,2,8720,FALSE,[],1628,499
906000632670350514,5210.5,SUCCESS,A,A,B,A,B,B,A,B,1,Individual,38.16245,-78.39454,2,9117,FALSE,[],461,17
594029768149643257,5210.5,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.05271,-78.29384,2,14104,FALSE,[],811,73
668844298955846158,5210.5,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.08979,-78.38999,2,6927,FALSE,[],733,148
847009269949379243,5210.5,SUCCESS,A,A,A,A,B,B,B,B,1,Individual,38.01008,-78.3433,2,2170,FALSE,[],543,33
53785821,5210.5,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.11401,-78.3401,2,14175,FALSE,[],979,16
27279726,7630.8,SUCCESS,A,A,A,A,B,B,A,B,3,Small,38.19004,-78.60691,2,5124,FALSE,[],1628,137
679602691154568186,7630.8,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.21923,-78.44054,2,7950,FALSE,[],733,25
1055846506856408382,7630.8,SUCCESS,C,A,B,C,B,B,A,B,5,Small,38.27156413476988,-78.56256917,2,5255,FALSE,"['score_amenities', 'score_review_count']",250,2
29419354,7630.8,SUCCESS,C,A,A,A,B,B,A,B,2,Small,38.29575,-78.55571,2,12737,FALSE,['score_amenities'],1628,92
613369909155613598,7630.8,SUCCESS,A,A,B,C,B,B,A,B,7,Small,38.19566345214844,-78.48259735,2,19330,FALSE,['score_review_count'],812,3
8146437,7630.8,SUCCESS,A,A,B,A,B,B,A,B,2,Small,38.29519,-78.54115,2,1870,FALSE,[],1628,114
613366090299978725,7630.8,SUCCESS,A,A,B,C,B,B,A,B,7,Small,38.19566345214844,-78.48259735,2,20540,FALSE,['score_review_count'],812,3
723827283054285986,7630.8,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.20488,-78.50628,2,10616,FALSE,[],651,97
27276561,7630.8,SUCCESS,A,A,B,C,B,B,A,B,3,Small,38.25922,-78.53742,2,12718,FALSE,['score_review_count'],1629,8
613220973958911746,7630.8,SUCCESS,A,None,B,C,D,B,A,B,7,Small,38.19566345214844,-78.48259735,2,17480,FALSE,"['score_review_count', 'score_listing_title']",812,2
717527381621758269,7630.8,SUCCESS,A,A,A,A,B,B,A,B,48,Moderate,38.23751,-78.58552,2,14691,FALSE,[],666,20
27729257,7630.8,SUCCESS,C,A,A,A,B,B,A,B,1,Individual,38.27184,-78.5292,2,6300,FALSE,['score_amenities'],1629,113
925669624058437353,7630.8,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.23253938705236,-78.59279183,2,2987,FALSE,[],429,66
15998879,7630.8,SUCCESS,A,B,B,A,B,B,B,B,21,Moderate,38.25537,-78.49456,2,5510,FALSE,[],1629,448
870338099866100092,4243.2,SUCCESS,A,A,B,C,B,B,A,B,7,Small,38.069631,-78.493597,1,0,FALSE,['score_review_count'],477,3
611025512526782858,4243.2,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.07967,-78.46365,1,7260,FALSE,[],812,22
7815840,4243.2,SUCCESS,A,A,B,A,D,B,A,B,2,Small,38.06128,-78.47558,1,5595,FALSE,['score_listing_title'],1628,646
164672,4243.2,SUCCESS,A,B,A,A,B,B,A,C,3,Small,38.06133,-78.47331,1,0,FALSE,['score_image_score'],1628,27
14074923,4243.2,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.07076,-78.49411,1,2610,FALSE,[],565,74
52307026,4243.2,SUCCESS,C,A,A,A,B,B,A,B,1,Individual,38.09075,-78.52772,1,2080,FALSE,['score_amenities'],1088,31
46638207,4243.2,SUCCESS,A,A,A,A,B,B,A,B,1948,Large,38.06103,-78.43296,1,4851,FALSE,[],1301,45
1051475,4243.2,SUCCESS,A,A,B,A,B,B,A,B,1,Individual,38.07362,-78.45934,1,6300,FALSE,[],977,115
41192292,4243.2,SUCCESS,A,A,B,A,B,B,B,B,2,Small,38.06423,-78.4801,1,3333,FALSE,[],1486,200
15436783,4243.2,SUCCESS,A,B,B,A,B,B,B,C,9,Small,38.07948,-78.49788,1,4797,FALSE,['score_image_score'],1628,399
36834796,4243.2,SUCCESS,A,B,B,C,D,B,A,B,10,Small,38.0603,-78.46691,1,1656,FALSE,"['score_review_count', 'score_listing_title']",1628,7
53325937,4243.2,SUCCESS,A,A,A,A,B,B,A,B,9,Small,38.08513,-78.49861,1,1981,FALSE,[],1011,145
16527823,4243.2,SUCCESS,A,C,B,A,B,B,A,C,9,Small,38.0798,-78.49519,1,0,FALSE,"['score_star_rating', 'score_image_score']",1174,14
24736213,4243.2,SUCCESS,A,B,B,A,B,B,A,B,10,Small,38.06073,-78.46643,1,1093,FALSE,[],1628,26
53736269,4243.2,SUCCESS,A,B,B,C,B,B,A,B,1,Individual,38.07595,-78.49099,1,990,FALSE,['score_review_count'],977,3
733386311766545320,4243.2,SUCCESS,C,B,B,A,B,B,C,C,9,Small,38.08176,-78.49556,1,2700,FALSE,"['score_amenities', 'score_review_summary', 'score_image_score']",644,55
616974138512217317,4243.2,SUCCESS,A,A,A,A,D,B,A,C,1,Individual,38.07776,-78.48907,1,3320,FALSE,"['score_listing_title', 'score_image_score']",812,25
726749114471003508,4243.2,SUCCESS,A,C,B,C,B,B,C,B,4,Small,38.069033,-78.495714,1,5000,FALSE,"['score_star_rating', 'score_review_count', 'score_review_summary']",664,5
16414846,4243.2,SUCCESS,A,B,B,A,B,B,B,C,9,Small,38.07924,-78.49542,1,4755,FALSE,['score_image_score'],1628,398
12916900,4243.2,SUCCESS,A,B,B,A,B,B,A,C,9,Small,38.07906,-78.4976,1,6178,FALSE,['score_image_score'],1628,323
13393248,4243.2,SUCCESS,A,C,B,A,B,B,A,B,9,Small,38.08132,-78.49581,1,8775,FALSE,['score_star_rating'],1628,460
2350534,4243.2,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.07696,-78.45947,1,4111,FALSE,[],1628,179
35929939,4243.2,SUCCESS,A,None,B,C,D,C,A,C,6,Small,38.08359,-78.48908,1,1360,FALSE,"['score_review_count', 'score_listing_title', 'score_listing_description', 'score_image_score']",612,1
858593995652874620,4383.2,SUCCESS,A,A,B,C,B,B,A,B,34,Moderate,38.04011,-78.85533,1,13535,FALSE,['score_review_count'],481,2
858600039607607726,4383.2,SUCCESS,A,B,B,C,B,B,A,B,34,Moderate,38.04011,-78.85533,1,13866,FALSE,['score_review_count'],528,7
16753317,4383.2,SUCCESS,A,B,B,A,B,B,B,B,55,Large,38.00897,-78.8562,1,15502,TRUE,[],1628,24
34013910,4383.2,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.02956,-78.84299,1,5966,FALSE,[],1628,443
858593337511904138,4383.2,SUCCESS,A,A,B,C,B,B,A,B,34,Moderate,38.04011,-78.85533,1,11536,FALSE,['score_review_count'],481,6
52905432,4383.2,SUCCESS,A,A,A,A,B,B,A,B,104,Large,38.02144,-78.84317,1,11880,FALSE,[],1054,80
858593872057649007,4383.2,SUCCESS,A,B,B,A,B,B,A,B,34,Moderate,38.04011,-78.85533,1,12532,FALSE,[],481,10
1057897158752618392,4383.2,SUCCESS,A,A,A,A,B,B,A,B,2,Small,38.027822,-78.847123,1,5897,FALSE,[],250,22
859512851279202475,4383.2,SUCCESS,A,A,A,A,B,B,A,B,34,Moderate,38.04011,-78.85533,1,11776,FALSE,[],528,31
858593413090773186,4383.2,SUCCESS,A,B,B,C,B,B,A,B,34,Moderate,38.04011,-78.85533,1,12620,FALSE,['score_review_count'],481,3
858593612242561690,4383.2,SUCCESS,A,A,B,C,B,B,B,B,34,Moderate,38.04011,-78.85533,1,10158,FALSE,['score_review_count'],481,1
675425671845431974,4383.2,SUCCESS,A,A,B,C,B,B,A,B,4,Small,38.02777,-78.86415,1,3885,FALSE,['score_review_count'],735,4
858594172133543049,4383.2,SUCCESS,A,A,A,A,B,B,A,B,34,Moderate,38.04011,-78.85533,1,13760,FALSE,[],528,10
858593676548893967,4383.2,SUCCESS,A,A,B,C,B,B,A,B,34,Moderate,38.04011,-78.85533,1,12912,FALSE,['score_review_count'],481,3
632362003999649160,4383.2,SUCCESS,A,A,A,A,B,B,B,B,104,Large,38.031342,-78.829094,1,1502,FALSE,[],668,38
737496567173328645,4383.2,SUCCESS,A,B,B,C,B,B,C,B,6,Small,38.01258,-78.84085,1,3610,FALSE,"['score_review_count', 'score_review_summary']",668,5
859511329201262425,4383.2,SUCCESS,A,B,B,C,B,B,A,B,34,Moderate,38.04011,-78.85533,1,14977,FALSE,['score_review_count'],481,3
858593738143199584,4383.2,SUCCESS,A,None,B,C,B,B,A,B,34,Moderate,38.04011,-78.85533,1,13645,FALSE,['score_review_count'],481,1
858594677622100410,4383.2,SUCCESS,A,None,B,C,B,B,A,B,34,Moderate,38.04011,-78.85533,1,13061,FALSE,['score_review_count'],528,1
14415615,4383.2,SUCCESS,A,A,B,A,B,B,A,B,6,Small,38.01206,-78.8417,1,3663,FALSE,[],1629,62
858597583854589965,4383.2,SUCCESS,A,B,B,C,B,B,B,B,34,Moderate,38.04011,-78.85533,1,10096,FALSE,['score_review_count'],528,3
52918594,4383.2,SUCCESS,A,A,A,A,B,B,A,B,104,Large,38.02236,-78.84138,1,12347,FALSE,[],1054,82
17955289,4383.2,SUCCESS,A,A,B,A,B,B,A,B,55,Large,38.01059,-78.85407,1,15432,TRUE,[],1629,34
17955431,4383.2,SUCCESS,A,A,B,A,B,B,A,B,55,Large,38.01013,-78.85545,1,16660,TRUE,[],1629,60
17955645,4383.2,SUCCESS,A,A,B,A,B,B,B,B,55,Large,38.01065,-78.85579,1,15358,TRUE,[],1629,93
858593482048191513,4383.2,SUCCESS,A,A,A,C,B,B,A,B,34,Moderate,38.04011,-78.85533,1,11224,FALSE,['score_review_count'],481,6
858596784894819355,4383.2,SUCCESS,A,A,A,C,B,B,A,B,34,Moderate,38.04011,-78.85533,1,11568,FALSE,['score_review_count'],528,5
858598638977137956,4383.2,SUCCESS,A,B,B,A,B,B,C,B,34,Moderate,38.04011,-78.85533,1,13019,FALSE,['score_review_summary'],528,10
859512057270287728,4383.2,SUCCESS,A,A,B,C,B,B,A,B,34,Moderate,38.04011,-78.85533,1,11523,FALSE,['score_review_count'],528,4
17677894,4383.2,SUCCESS,A,A,B,A,B,B,B,C,6,Small,38.01193,-78.84281,1,2977,FALSE,['score_image_score'],1629,132
823094905327763840,4216.8,SUCCESS,A,None,B,C,B,B,C,B,104,Large,38.0289,-78.50467,1,2340,FALSE,"['score_review_count', 'score_review_summary']",557,2
49636996,4216.8,SUCCESS,A,B,B,A,B,B,A,B,2,Small,38.00159,-78.49978,1,9736,FALSE,[],1213,13
8497015,4216.8,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.0258,-78.51419,1,5969,FALSE,[],1628,329
958907790056728763,4216.8,SUCCESS,A,B,B,A,B,B,B,B,2,Small,38.0140472,-78.5171661,1,8697,FALSE,[],384,21
686964335504690193,4216.8,SUCCESS,A,A,B,A,B,B,B,B,1,Individual,38.014563,-78.5124615,1,9708,FALSE,[],479,22
38308971,4216.8,SUCCESS,A,A,B,A,B,B,A,B,3,Small,38.01564,-78.50927,1,6173,FALSE,[],1629,68
51531285,4216.8,SUCCESS,A,A,A,A,B,B,B,B,1,Individual,38.01684,-78.5121,1,5417,FALSE,[],1123,108
40529441,4216.8,SUCCESS,A,A,A,A,B,B,A,B,2,Small,37.93758,-78.54061,1,11439,FALSE,[],1628,49
10710588,4216.8,SUCCESS,A,A,A,A,C,B,A,B,2,Small,38.0172,-78.49471,1,3540,FALSE,['score_listing_title'],1628,278
964598796048682838,4216.8,SUCCESS,A,A,A,C,D,B,A,B,1,Individual,38.0181092,-78.5131383,1,7980,FALSE,"['score_review_count', 'score_listing_title']",367,5
982034935208710122,4216.8,SUCCESS,A,A,B,C,B,B,B,B,1,Individual,38.0202345,-78.4995889,1,6500,FALSE,['score_review_count'],352,3
965964089949081590,4216.8,SUCCESS,A,A,A,C,B,B,A+,B,1,Individual,38.02466711668878,-78.51582279,1,0,FALSE,['score_review_count'],367,6
799624483447198048,4216.8,SUCCESS,A,A,A,A,B,B,B,B,2,Small,38.020997,-78.4974658,1,4151,FALSE,[],477,63
31961919,4216.8,SUCCESS,A,A,A,A,B,B,A,B,2,Small,38.01466,-78.50964,1,7843,FALSE,[],1629,159
19068442,4216.8,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.02305,-78.50065,1,2660,FALSE,[],1629,253
23336579,4216.8,SUCCESS,A,A,B,A,D,B,A,B,1,Individual,38.0286,-78.50575,1,0,FALSE,['score_listing_title'],1629,34
38573765,4216.8,SUCCESS,A,A,B,A,B,B,A,B,2,Small,38.02254,-78.49911,1,3523,FALSE,[],1629,219
18601797,4216.8,SUCCESS,A,A,A,A,B,A,A,B,1,Individual,38.01769,-78.50085,1,4080,FALSE,[],1629,545
1136867241742506363,4216.8,SUCCESS,A,A,B,B,B,B,A,B,6,Small,38.00557025407586,-78.50787576,1,0,FALSE,[],143,1
15309817,4216.8,SUCCESS,A,B,B,A,B,B,A,B,8,Small,38.01568,-78.50015,1,6417,FALSE,[],1629,14
19700853,4216.8,SUCCESS,A,A,A,A,C,B,A,B,2,Small,38.02269,-78.50007,1,7250,FALSE,['score_listing_title'],1629,136
15310140,4216.8,SUCCESS,A,C,B,C,B,B,A,B,8,Small,38.01568,-78.50015,1,4977,FALSE,"['score_star_rating', 'score_review_count']",1629,6
45366758,4216.8,SUCCESS,A,A,B,C,B,C,A,C,8,Small,38.01521,-78.49932,1,4898,FALSE,"['score_review_count', 'score_listing_description', 'score_image_score']",1420,1
15310376,4216.8,SUCCESS,A,A,B,C,B,B,A,B,8,Small,38.01568,-78.50015,1,5337,FALSE,['score_review_count'],1629,6
978124726198435401,4216.8,SUCCESS,C,A,B,C,B,B,A,B,1,Individual,37.9955134,-78.5282371,1,218,FALSE,"['score_amenities', 'score_review_count']",349,3
49561308,4216.8,SUCCESS,A,A,A,A,B,B,B,B,1,Individual,38.02435,-78.51457,1,1575,FALSE,[],1213,59
692489808687800723,5142.1,SUCCESS,A,B,B,A,B,B,B,B,8,Small,38.0228043,-78.4826756,2,7833,FALSE,[],734,26
770202579534357164,5142.1,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.02155,-78.48559,2,4836,FALSE,[],627,43
22881264,5142.1,SUCCESS,A,A,A,A,C,B,A,B,5,Small,38.0177,-78.49438,2,8218,FALSE,['score_listing_title'],1628,356
650763238584083723,5142.1,SUCCESS,A,A,A,A,B,B,A,C,3,Small,38.02454,-78.48752,2,12728,FALSE,['score_image_score'],533,14
37783325,5142.1,SUCCESS,C,C,B,C,B,B,B,B,1,Individual,38.02259,-78.49236,2,9387,FALSE,"['score_amenities', 'score_star_rating', 'score_review_count']",1628,9
992067846251851012,5142.1,SUCCESS,A,A,B,C,B,B,C,B,26,Moderate,38.02257945622056,-78.49126568,2,3690,FALSE,"['score_review_count', 'score_review_summary']",300,3
23163410,5142.1,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.02564,-78.48654,2,9045,FALSE,[],1628,151
889632523059493197,5142.1,SUCCESS,A,A,B,A,B,B,A,B,8,Small,38.0228063,-78.4826745,2,0,FALSE,[],477,34
955000809586205510,7403.6,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.02488294288212,-78.46543563,3,26461,FALSE,[],377,30
587621495678387711,7403.6,SUCCESS,A,A,B,C,B,B,A,B,5,Small,38.01378,-78.3743,3,38708,FALSE,['score_review_count'],878,2
777462894213768900,7403.6,SUCCESS,A,None,B,C,B,B,A,B,2,Small,37.9934,-78.40176,3,0,FALSE,['score_review_count'],605,1
46090884,7403.6,SUCCESS,A,B,B,A,D,B,B,B,2,Small,38.02641,-78.45523,3,9279,FALSE,['score_listing_title'],1393,72
709953746628078357,7403.6,SUCCESS,A,A,B,C,B,B,A,B,3,Small,38.02315,-78.46028,3,12568,FALSE,['score_review_count'],733,7
17027835,7403.6,SUCCESS,A,A,A,A,B,B,A+,B,1,Individual,37.97931,-78.42316,3,10910,FALSE,[],1736,188
1948995,7403.6,SUCCESS,A,A,B,A,B,B,A,B,5,Small,38.02718,-78.46307,3,11429,FALSE,[],1628,95
15581613,16833.4,SUCCESS,A,A,A,A,B,B,A,B,55,Large,37.99289,-78.43639,6,24523,TRUE,[],1736,43
39387594,11751,SUCCESS,A,A,B,A,C,B,A,B,3,Small,38.02005,-78.49381,4,7826,FALSE,['score_listing_title'],1213,103
27820944,11751,SUCCESS,A,A,A,A,B,B,A,B,1,Individual,38.01119,-78.49444,4,30475,FALSE,[],1628,30
49062964,11751,SUCCESS,C,A,B,C,B,A,A,B,1,Individual,38.02418,-78.48056,4,50400,FALSE,"['score_amenities', 'score_review_count']",978,5
985544985433728728,11751,SUCCESS,A,A,B,C,B,B,A,B,4,Small,38.02702200584268,-78.49665345,4,17538,FALSE,['score_review_count'],299,2
